Title,URL
"December migrant surge at Southern border largest in more than two decades as mayors call for action","https://www.cnn.com/2023/12/29/us/us-mexico-border-migration/index.html"
"Chinese spy balloon used US internet provider to communicate its location","https://www.cnn.com/2023/12/29/politics/chinese-spy-balloon-us-internet-provider/index.html"
"Man allegedly motivated by Hamas attack charged with attempting to join Somalia-based terrorist organization","https://www.cnn.com/2023/12/29/us/new-jersey-man-terrorist-organization-hamas/index.html"
"See scenes from controversial ‘almost naked’ celebrity party in Russia","https://www.cnn.com/videos/world/2023/12/28/russia-almost-naked-party-celebrities-backlash-fines-jail-nobilo-dnt-vpx.cnn"
"Michelin-starred chef leaves job after alleged hazing","https://www.cnn.com/travel/michelin-star-chef-largeau-alleged-hazing/index.html"
"South Korea’s military has a new enemy: Population math","https://www.cnn.com/2023/12/30/asia/south-korea-birth-rate-military-strength-intl-hnk-ml/index.html"
"United Nations relief chief condemns firing on aid convoy in Gaza","https://www.cnn.com/europe/live-news/israel-hamas-war-gaza-news-12-30-23/index.html"
"‘Do you want to f**king die?’: Terrifying moment when man pulls gun on teenager","https://www.cnn.com/videos/us/2023/12/28/man-pulls-gun-on-woman-road-rage-pkg-vpx.knxv"
"Ohio governor vetoes ban on gender-affirming care for transgender minors","https://www.cnn.com/politics/ohio-dewine-transgender-house-bill-68/index.html"
"Hear audio of pro-Trump attorney describing fake electors plan","https://www.cnn.com/videos/politics/2023/12/28/ken-chesebro-fake-electors-plot-audio-lead-vpx.cnn"
"Flashlight leads to stranded motorist’s rescue in backcountry of California’s Los Padres National Forest","https://www.cnn.com/2023/12/29/us/california-los-padres-motorist-rescue/index.html"
"Parents shocked when they learn why toddler requested scissors at 3 am","https://www.cnn.com/videos/us/2023/12/27/toddler-christmas-presents-unwrapped-middle-of-the-night-cnntm-vpx.cnn"
"Travis Kelce reveals the sweet Christmas gift Taylor Swift’s brother Austin gave him","https://www.cnn.com/2023/12/29/entertainment/travis-kelce-shares-sweet-christmas-gift-taylor-swifts-brother-austin-gave-him/index.html"
"U. of Wisconsin – La Crosse chancellor says he was sacked over pornographic films made with his wife","https://www.cnn.com/2023/12/29/us/wisconsin-la-crosse-joe-gow-terminated/index.html"
"Witness loses it as plane struggles to land during fierce storm","https://www.cnn.com/videos/us/2023/12/28/plane-storm-gerrit-orig-ao-me.cnn"
"‘I am dressing up as myself’: See ‘Today’ contributor’s tearful moment","https://www.cnn.com/videos/us/2023/12/29/jill-martin-wig-breast-cancer-orig-jc-me.cnn"
"Couples race to get married in Las Vegas this numerical New Year’s Eve","https://www.cnn.com/2023/12/29/us/las-vegas-new-years-eve-weddings/index.html"
"Kathy Griffin files for divorce from husband Randy Bick","https://www.cnn.com/2023/12/29/entertainment/kathy-griffin-divorce-randy-bick/index.html"
"Florida woman returns home to find her driveway missing","https://www.cnn.com/videos/us/2023/12/29/florida-homeowner-disappearing-driveway-affil-dnt-cprog-vpx.wftv"
